name,value,timeunit,lastValue,rank,dist,diff
bioly,1783420.27787608,270.0,1769560.07089447,2,0.96,0
sharkpool,1717796.66092979,270.0,1704457.14873832,3,0.96,0
yin,1634525.22494167,270.0,1485220.22222822,4,0.96,0
jarunik,1545260.7924098,270.0,1550208.02250873,5,0.96,0
superstar,1523767.56850037,270.0,1543583.75759268,6,0.96,0
ravelou,1519783.46956973,270.0,1584466.38501253,7,0.96,0
dutchdelegate,1515788.45836815,270.0,1531922.47682845,8,0.96,0
biz_classic,1505509.23145754,270.0,1507732.46152924,9,0.96,0
bbclubark,1497979.87394997,270.0,1516579.87394997,10,0.96,0
dr10,1497195.9543723,270.0,1504276.05862496,11,0.96,0
arkgallery,1484490.00062465,270.0,1485790.10062465,12,0.96,0
emotive_ark,1484005.96804491,270.0,1483578.26804491,13,0.96,0
chris,1483803.0139057,270.0,1501382.77243401,14,0.96,0
goose,1463336.1919001,270.0,1472817.19860096,15,0.96,0
calidelegate,1452280.70779768,270.0,1438078.92189248,16,0.96,0
thefoundry,1452050.70684146,270.0,1410064.78444757,17,0.96,0
arkland,1451257.77301495,270.0,1450724.10533961,18,0.96,0
jamiec79,1450612.22211061,270.0,1399548.17670556,19,0.96,0
pieface,1440646.59359808,270.0,1389966.43222749,20,0.96,0
wes,1426029.36359421,270.0,1429012.04184645,21,0.96,0
arkx,1425428.89075096,270.0,1424521.70881786,22,0.96,0
rasputin,1424276.46087803,270.0,1424034.46587803,23,0.96,0
doc,1424184.20774934,270.0,1423650.45741501,24,0.96,0
biz_private,1419741.72290192,270.0,1406339.83022358,25,0.96,0
dafty,1416732.00366799,270.0,1411079.71779,26,0.96,0
anamix,1413427.644147,270.0,1413008.55898065,27,0.96,0
forginator,1411153.46948248,270.0,1410721.26948248,28,0.96,0
ryano,1409908.73635894,270.0,1409644.03135894,29,0.96,0
hippopotamus,1408924.3504959,270.0,1408924.3504959,30,0.96,0
kolap,1408567.05976041,270.0,1408659.45976041,31,0.96,0
therock,1408126.46610008,270.0,1407689.46610008,32,0.96,0
digitron,1406547.65289007,270.0,1406114.25289007,33,0.96,0
arky,1405213.08702005,270.0,1404874.27678343,34,0.96,0
doom,1404843.220571,270.0,1404426.8468286,35,0.96,0
tibonos,1404665.70455063,270.0,1404242.80455063,36,0.96,0
arkane,1404319.8348426,270.0,1403897.9348426,37,0.96,0
arknet,1402682.13697956,270.0,1402682.13697956,38,0.96,0
pitbull,1402504.45663799,270.0,1400937.66663799,39,0.96,0
arkship,1402388.75234191,270.0,1402007.15234191,40,0.96,0
criptodogg,1402329.76169851,270.0,1404985.57115967,41,0.96,0
axi,1400748.53292668,270.0,1400998.63292668,42,0.96,0
sharkark,1400345.94671063,270.0,1399910.14671063,43,0.96,0
ares,1398238.55782271,270.0,1397805.95782271,44,0.96,0
del,1396166.34520915,270.0,1398024.49468924,45,0.96,0
ozpooldelegate,1395630.09893363,270.0,1395630.09893363,46,0.96,0
arkmoon,1388974.89122916,270.0,1404245.10953418,47,0.96,0
toad,1379844.13572644,270.0,1389414.03572644,48,0.96,0
ghostfaceuk,1373767.50438482,270.0,1389105.08834807,49,0.96,0
quarkpool,1371337.13917917,270.0,1522461.71511621,50,0.96,0
samuray,1278172.29325426,270.0,1418680.22616521,51,0.96,0
arkpool,1829949.07379095,271.0,1819086.34803082,1,1.0,0
bioly,1757326.74912885,271.0,1783420.27787608,2,1.0,0
sharkpool,1695715.53041802,271.0,1717796.66092979,3,1.0,0
arkmoon,1538916.29626293,271.0,1388974.89122916,4,1.0,0
jarunik,1533893.72461431,271.0,1545260.7924098,5,1.0,0
dutchdelegate,1526658.90727386,271.0,1515788.45836815,6,1.0,0
superstar,1523792.85548261,271.0,1523767.56850037,7,1.0,0
biz_classic,1510851.61858083,271.0,1505509.23145754,8,1.0,0
arkgallery,1496967.30621606,271.0,1484490.00062465,9,1.0,0
chris,1490864.2139057,271.0,1483803.0139057,10,1.0,0
bbclubark,1489957.87820501,271.0,1497979.87394997,11,1.0,0
emotive_ark,1484438.06804491,271.0,1484005.96804491,12,1.0,0
calidelegate,1483874.09766267,271.0,1452280.70779768,13,1.0,0
yin,1477912.66595106,271.0,1634525.22494167,14,1.0,0
dr10,1477476.64135659,271.0,1497195.9543723,15,1.0,0
pieface,1471092.72292194,271.0,1440646.59359808,16,1.0,0
goose,1464145.88338389,271.0,1463336.1919001,17,1.0,0
ravelou,1458399.0989726,271.0,1519783.46956973,18,1.0,0
jamiec79,1456222.82968528,271.0,1450612.22211061,19,1.0,0
quarkpool,1454864.23399847,271.0,1371337.13917917,20,1.0,0
arkland,1449917.37955177,271.0,1451257.77301495,21,1.0,0
thefoundry,1441287.84275741,271.0,1452050.70684146,22,1.0,0
doc,1424622.00774934,271.0,1424184.20774934,23,1.0,0
wes,1419067.53173445,271.0,1426029.36359421,24,1.0,0
dafty,1413708.32765828,271.0,1416732.00366799,25,1.0,0
axi,1412532.48126973,271.0,1400748.53292668,26,1.0,0
forginator,1411583.06948248,271.0,1411153.46948248,27,1.0,0
ryano,1409346.32674494,271.0,1409908.73635894,28,1.0,0
kolap,1408926.95976041,271.0,1408567.05976041,29,1.0,0
hippopotamus,1408924.3504959,271.0,1408924.3504959,30,1.0,0
therock,1408562.66610008,271.0,1408126.46610008,31,1.0,0
anamix,1407116.54216404,271.0,1413427.644147,32,1.0,0
criptodogg,1405241.77854903,271.0,1402329.76169851,33,1.0,0
tibonos,1405110.30455063,271.0,1404665.70455063,34,1.0,0
arkane,1404715.7348426,271.0,1404319.8348426,35,1.0,0
pitbull,1404083.45663799,271.0,1402504.45663799,36,1.0,0
biz_private,1403892.80860815,271.0,1419741.72290192,37,1.0,0
arky,1403427.60532057,271.0,1405213.08702005,38,1.0,0
arknet,1402685.57333956,271.0,1402682.13697956,39,1.0,0
sharkark,1400805.04671063,271.0,1400345.94671063,40,1.0,0
ares,1398692.35782271,271.0,1398238.55782271,41,1.0,0
arkx,1396904.05582767,271.0,1425428.89075096,42,1.0,0
ozpooldelegate,1395779.77900363,271.0,1395630.09893363,43,1.0,0
doom,1390179.37222795,271.0,1404843.220571,44,1.0,0
del,1386635.0038582,271.0,1396166.34520915,45,1.0,0
toad,1379970.80574501,271.0,1379844.13572644,46,1.0,0
rasputin,1372292.26087803,271.0,1424276.46087803,47,1.0,0
ghostfaceuk,1363934.06348909,271.0,1373767.50438482,48,1.0,0
arkship,1357898.91076175,271.0,1402388.75234191,49,1.0,0
samuray,1255908.26325426,271.0,1278172.29325426,50,1.0,0
digitron,802477.85845374,271.0,1406547.65289007,51,1.0,0
arkpool,1845669.27312791,272.0,1829949.07379095,1,0.96,1
bioly,1757994.58585988,272.0,1757326.74912885,2,0.96,1
sharkpool,1600428.28064865,272.0,1695715.53041802,3,0.96,1
jarunik,1562195.52771309,272.0,1533893.72461431,4,0.96,1
dutchdelegate,1529429.00787354,272.0,1526658.90727386,5,0.96,1
superstar,1521569.65548261,272.0,1523792.85548261,6,0.96,1
dr10,1501684.37816127,272.0,1477476.64135659,7,0.96,1
chris,1495915.60423714,272.0,1490864.2139057,8,0.96,1
biz_classic,1492501.89694499,272.0,1510851.61858083,9,0.96,1
emotive_ark,1484871.36804491,272.0,1484438.06804491,10,0.96,1
bbclubark,1483316.27820501,272.0,1489957.87820501,11,0.96,1
yin,1480771.17123132,272.0,1477912.66595106,12,0.96,1
goose,1469458.35520761,272.0,1464145.88338389,13,0.96,1
rasputin,1462789.09494896,272.0,1372292.26087803,14,0.96,1
ravelou,1453869.08827407,272.0,1458399.0989726,15,0.96,1
doc,1425064.30774934,272.0,1424622.00774934,16,0.96,1
forginator,1412012.96948248,272.0,1411583.06948248,17,0.96,1
kolap,1409191.35976041,272.0,1408926.95976041,18,0.96,1
therock,1408997.06610008,272.0,1408562.66610008,19,0.96,1
hippopotamus,1408924.3504959,272.0,1408924.3504959,20,0.96,1
tibonos,1405964.60455063,272.0,1405110.30455063,21,0.96,1
pitbull,1404516.15663799,272.0,1404083.45663799,22,0.96,1
arknet,1402727.63797587,272.0,1402685.57333956,23,0.96,1
arkane,1399585.4348426,272.0,1404715.7348426,24,0.96,1
thefoundry,1392767.84039615,272.0,1441287.84275741,25,0.96,1
doom,1391650.95614873,272.0,1390179.37222795,26,0.96,1
del,1387691.41155932,272.0,1386635.0038582,27,0.96,1
ares,1384127.95782271,272.0,1398692.35782271,28,0.96,1
pieface,1377117.29711156,272.0,1471092.72292194,29,0.96,1
calidelegate,1376714.87053739,272.0,1483874.09766267,30,0.96,1
arkx,1372154.40139539,272.0,1396904.05582767,31,0.96,1
toad,1369403.60574501,272.0,1379970.80574501,32,0.96,1
jamiec79,1368044.97280826,272.0,1456222.82968528,33,0.96,1
quarkpool,1367669.15923151,272.0,1454864.23399847,34,0.96,1
wes,1367611.5721115,272.0,1419067.53173445,35,0.96,1
criptodogg,1366952.99861628,272.0,1405241.77854903,36,0.96,1
arkworld,1364846.05324233,272.0,0,37,0.96,1
ghostfaceuk,1363633.47836154,272.0,1363934.06348909,38,0.96,1
arkship,1362780.93973256,272.0,1357898.91076175,39,0.96,1
sharkark,1362233.24671063,272.0,1400805.04671063,40,0.96,1
arky,1361862.90532057,272.0,1403427.60532057,41,0.96,1
axi,1360532.38126973,272.0,1412532.48126973,42,0.96,1
arkland,1359758.94575651,272.0,1449917.37955177,43,0.96,1
biz_private,1359295.91733476,272.0,1403892.80860815,44,0.96,1
arkmoon,1359194.16427404,272.0,1538916.29626293,45,0.96,1
ozpooldelegate,1358871.68000626,272.0,1395779.77900363,46,0.96,1
arkgallery,1358183.01359084,272.0,1496967.30621606,47,0.96,1
dafty,1357925.78379802,272.0,1413708.32765828,48,0.96,1
ryano,1357773.72674494,272.0,1409346.32674494,49,0.96,1
digitron,1357670.48033725,272.0,802477.85845374,50,0.96,1
anamix,1355512.8647596,272.0,1407116.54216404,51,0.96,1
arkpool,1849814.85248909,273.0,1845669.27312791,1,0.96,0
bioly,1796720.25114329,273.0,1757994.58585988,2,0.96,0
jarunik,1568919.46509006,273.0,1562195.52771309,3,0.96,0
superstar,1523061.42858828,273.0,1521569.65548261,4,0.96,0
ravelou,1519632.70080392,273.0,1453869.08827407,5,0.96,0
dutchdelegate,1518760.0022447,273.0,1529429.00787354,6,0.96,0
biz_classic,1510202.86305735,273.0,1492501.89694499,7,0.96,0
chris,1496385.78590608,273.0,1495915.60423714,8,0.96,0
dr10,1490854.67880046,273.0,1501684.37816127,9,0.96,0
sharkpool,1488216.57759197,273.0,1600428.28064865,10,0.96,0
emotive_ark,1485304.46804491,273.0,1484871.36804491,11,0.96,0
rasputin,1484762.03987525,273.0,1462789.09494896,12,0.96,0
bbclubark,1483750.17820501,273.0,1483316.27820501,13,0.96,0
yin,1478316.79872674,273.0,1480771.17123132,14,0.96,0
goose,1470784.4301424,273.0,1469458.35520761,15,0.96,0
doc,1425498.80774934,273.0,1425064.30774934,16,0.96,0
forginator,1412454.86948248,273.0,1412012.96948248,17,0.96,0
kolap,1409609.65976041,273.0,1409191.35976041,18,0.96,0
therock,1409430.56610008,273.0,1408997.06610008,19,0.96,0
hippopotamus,1408922.2504959,273.0,1408924.3504959,20,0.96,0
tibonos,1406385.00455063,273.0,1405964.60455063,21,0.96,0
pitbull,1405749.54263799,273.0,1404516.15663799,22,0.96,0
arknet,1402727.63797587,273.0,1402727.63797587,23,0.96,0
arkx,1400823.74774418,273.0,1372154.40139539,24,0.96,0
arkane,1400005.4348426,273.0,1399585.4348426,25,0.96,0
arkmoon,1397185.44267986,273.0,1359194.16427404,26,0.96,0
ghostfaceuk,1392081.29669699,273.0,1363633.47836154,27,0.96,0
calidelegate,1391252.05427157,273.0,1376714.87053739,28,0.96,0
ares,1383962.95782271,273.0,1384127.95782271,29,0.96,0
biz_private,1383347.06147884,273.0,1359295.91733476,30,0.96,0
arkgallery,1377761.81888714,273.0,1358183.01359084,31,0.96,0
sharkark,1375490.3564313,273.0,1362233.24671063,32,0.96,0
pieface,1375400.41123629,273.0,1377117.29711156,33,0.96,0
thefoundry,1372132.53275427,273.0,1392767.84039615,34,0.96,0
arky,1371376.72140175,273.0,1361862.90532057,35,0.96,0
toad,1369840.40574501,273.0,1369403.60574501,36,0.96,0
jamiec79,1368474.29607983,273.0,1368044.97280826,37,0.96,0
wes,1367506.9915315,273.0,1367611.5721115,38,0.96,0
del,1367265.26377994,273.0,1387691.41155932,39,0.96,0
arkworld,1365257.66977358,273.0,1364846.05324233,40,0.96,0
dafty,1363910.04359687,273.0,1357925.78379802,41,0.96,0
axi,1363223.16126876,273.0,1360532.38126973,42,0.96,0
arkship,1363211.33973256,273.0,1362780.93973256,43,0.96,0
arkland,1361626.10344644,273.0,1359758.94575651,44,0.96,0
ozpooldelegate,1359079.3393296,273.0,1358871.68000626,45,0.96,0
ryano,1358212.32674494,273.0,1357773.72674494,46,0.96,0
digitron,1358100.08033725,273.0,1357670.48033725,47,0.96,0
quarkpool,1357789.69441692,273.0,1367669.15923151,48,0.96,0
doom,1356252.83169477,273.0,1391650.95614873,49,0.96,0
criptodogg,1350386.06317682,273.0,1366952.99861628,50,0.96,0
samuray,1331687.93666742,273.0,1255908.26325426,51,0.96,0
arkpool,1859547.64598731,274.0,1849814.85248909,1,0.96,0
bioly,1798179.71820467,274.0,1796720.25114329,2,0.96,0
jarunik,1559870.23089595,274.0,1568919.46509006,3,0.96,0
chris,1547351.89937203,274.0,1496385.78590608,4,0.96,0
superstar,1520868.02858828,274.0,1523061.42858828,5,0.96,0
biz_classic,1520059.75267967,274.0,1510202.86305735,6,0.96,0
sharkpool,1498505.37929572,274.0,1488216.57759197,7,0.96,0
dr10,1493475.38817065,274.0,1490854.67880046,8,0.96,0
dutchdelegate,1488509.39738678,274.0,1518760.0022447,9,0.96,0
emotive_ark,1485704.16804491,274.0,1485304.46804491,10,0.96,0
rasputin,1485195.23987525,274.0,1484762.03987525,11,0.96,0
bbclubark,1483855.68973972,274.0,1483750.17820501,12,0.96,0
yin,1481187.47209761,274.0,1478316.79872674,13,0.96,0
ravelou,1475272.83829459,274.0,1519632.70080392,14,0.96,0
goose,1472044.37130574,274.0,1470784.4301424,15,0.96,0
doc,1425933.80774934,274.0,1425498.80774934,16,0.96,0
forginator,1412865.96948248,274.0,1412454.86948248,17,0.96,0
arkx,1412302.87542727,274.0,1400823.74774418,18,0.96,0
therock,1409763.76610008,274.0,1409430.56610008,19,0.96,0
kolap,1409493.45976041,274.0,1409609.65976041,20,0.96,0
hippopotamus,1408922.2504959,274.0,1408922.2504959,21,0.96,0
tibonos,1406826.80455063,274.0,1406385.00455063,22,0.96,0
pitbull,1406191.74263799,274.0,1405749.54263799,23,0.96,0
arknet,1402727.63797587,274.0,1402727.63797587,24,0.96,0
arkane,1400411.4348426,274.0,1400005.4348426,25,0.96,0
ghostfaceuk,1394773.82266484,274.0,1392081.29669699,26,0.96,0
arkmoon,1386383.40129008,274.0,1397185.44267986,27,0.96,0
ares,1384412.75782271,274.0,1383962.95782271,28,0.96,0
calidelegate,1383179.58519644,274.0,1391252.05427157,29,0.96,0
del,1382539.67054249,274.0,1367265.26377994,30,0.96,0
arkgallery,1381390.02030833,274.0,1377761.81888714,31,0.96,0
pieface,1380825.20838348,274.0,1375400.41123629,32,0.96,0
biz_private,1378749.78553138,274.0,1383347.06147884,33,0.96,0
thefoundry,1376854.46874825,274.0,1372132.53275427,34,0.96,0
sharkark,1375925.1564313,274.0,1375490.3564313,35,0.96,0
wes,1371796.76586158,274.0,1367506.9915315,36,0.96,0
arky,1371732.02140175,274.0,1371376.72140175,37,0.96,0
arkworld,1371241.80241225,274.0,1365257.66977358,38,0.96,0
toad,1370264.20574501,274.0,1369840.40574501,39,0.96,0
arkland,1367896.41608926,274.0,1361626.10344644,40,0.96,0
criptodogg,1366515.06317682,274.0,1350386.06317682,41,0.96,0
dafty,1365982.93833687,274.0,1363910.04359687,42,0.96,0
jamiec79,1363967.1305562,274.0,1368474.29607983,43,0.96,0
arkship,1363858.03973256,274.0,1363211.33973256,44,0.96,0
axi,1359235.76126876,274.0,1363223.16126876,45,0.96,0
ozpooldelegate,1358871.68000626,274.0,1359079.3393296,46,0.96,0
ryano,1358663.22674494,274.0,1358212.32674494,47,0.96,0
digitron,1358532.98033725,274.0,1358100.08033725,48,0.96,0
quarkpool,1358262.15991692,274.0,1357789.69441692,49,0.96,0
doom,1356791.53169477,274.0,1356252.83169477,50,0.96,0
anamix,1356276.56964055,274.0,1355512.8647596,51,0.96,0
arkpool,1849805.72883836,275.0,1859547.64598731,1,1.0,0
bioly,1786725.27659188,275.0,1798179.71820467,2,1.0,0
jarunik,1550517.89159841,275.0,1559870.23089595,3,1.0,0
biz_classic,1523101.59971766,275.0,1520059.75267967,4,1.0,0
superstar,1521397.05646746,275.0,1520868.02858828,5,1.0,0
dr10,1517188.26947038,275.0,1493475.38817065,6,1.0,0
chris,1492753.01535418,275.0,1547351.89937203,7,1.0,0
rasputin,1485722.23987524,275.0,1485195.23987525,8,1.0,0
bbclubark,1484285.38973972,275.0,1483855.68973972,9,1.0,0
ravelou,1478559.90714685,275.0,1475272.83829459,10,1.0,0
yin,1477448.37737878,275.0,1481187.47209761,11,1.0,0
emotive_ark,1476506.63190292,275.0,1485704.16804491,12,1.0,0
dutchdelegate,1470977.48298513,275.0,1488509.39738678,13,1.0,0
goose,1469127.00707004,275.0,1472044.37130574,14,1.0,0
arkmoon,1458135.58171083,275.0,1386383.40129008,15,1.0,0
sharkpool,1449774.46466788,275.0,1498505.37929572,16,1.0,0
arkgallery,1449510.38317415,275.0,1381390.02030833,17,1.0,0
doc,1426367.50774934,275.0,1425933.80774934,18,1.0,0
forginator,1413304.76948248,275.0,1412865.96948248,19,1.0,0
hippopotamus,1411736.4694959,275.0,1408922.2504959,20,1.0,0
therock,1410200.56610008,275.0,1409763.76610008,21,1.0,0
kolap,1409927.45976041,275.0,1409493.45976041,22,1.0,0
arkland,1408893.89028783,275.0,1367896.41608926,23,1.0,0
pitbull,1407509.44263799,275.0,1406191.74263799,24,1.0,0
tibonos,1407260.50455063,275.0,1406826.80455063,25,1.0,0
arknet,1402963.86677587,275.0,1402727.63797587,26,1.0,0
biz_private,1397732.40319602,275.0,1378749.78553138,27,1.0,0
calidelegate,1393657.10702167,275.0,1383179.58519644,28,1.0,0
ghostfaceuk,1390705.53788449,275.0,1394773.82266484,29,1.0,0
ares,1384848.15782271,275.0,1384412.75782271,30,1.0,0
del,1381308.62242996,275.0,1382539.67054249,31,1.0,0
pieface,1381173.32625943,275.0,1380825.20838348,32,1.0,0
thefoundry,1380750.63090041,275.0,1376854.46874825,33,1.0,0
sharkark,1376362.8564313,275.0,1375925.1564313,34,1.0,0
wes,1372249.75160603,275.0,1371796.76586158,35,1.0,0
arkworld,1371530.2663217,275.0,1371241.80241225,36,1.0,0
toad,1370688.70574501,275.0,1370264.20574501,37,1.0,0
criptodogg,1367632.52027278,275.0,1366515.06317682,38,1.0,0
arkx,1365194.34306281,275.0,1412302.87542727,39,1.0,0
jamiec79,1359913.67649181,275.0,1363967.1305562,40,1.0,0
dafty,1359492.48356555,275.0,1365982.93833687,41,1.0,0
axi,1359235.76126876,275.0,1359235.76126876,42,1.0,0
ryano,1359100.32674494,275.0,1358663.22674494,43,1.0,0
digitron,1358969.98033725,275.0,1358532.98033725,44,1.0,0
arkship,1358054.77132185,275.0,1363858.03973256,45,1.0,0
quarkpool,1358016.72622367,275.0,1358262.15991692,46,1.0,0
doom,1357360.03469831,275.0,1356791.53169477,47,1.0,0
arky,1357144.82240175,275.0,1371732.02140175,48,1.0,0
arkane,1356643.90064329,275.0,1400411.4348426,49,1.0,0
ozpooldelegate,1348468.57625868,275.0,1358871.68000626,50,1.0,0
anamix,1342397.57235338,275.0,1356276.56964055,51,1.0,0
arkpool,1849717.0071933,276.0,1849805.72883836,1,1.0,0
bioly,1782790.3157679,276.0,1786725.27659188,2,1.0,0
jarunik,1545706.2434031,276.0,1550517.89159841,3,1.0,0
dr10,1526764.35938599,276.0,1517188.26947038,4,1.0,0
superstar,1522145.0887742,276.0,1521397.05646746,5,1.0,0
biz_classic,1516174.05247003,276.0,1523101.59971766,6,1.0,0
chris,1486488.82535418,276.0,1492753.01535418,7,1.0,0
rasputin,1486136.93987524,276.0,1485722.23987524,8,1.0,0
bbclubark,1484648.88973972,276.0,1484285.38973972,9,1.0,0
yin,1478897.26891522,276.0,1477448.37737878,10,1.0,0
ravelou,1478235.67988895,276.0,1478559.90714685,11,1.0,0
emotive_ark,1476945.13190292,276.0,1476506.63190292,12,1.0,0
dutchdelegate,1473597.32273032,276.0,1470977.48298513,13,1.0,0
goose,1464790.76936679,276.0,1469127.00707004,14,1.0,0
arkmoon,1458600.26016636,276.0,1458135.58171083,15,1.0,0
sharkpool,1445706.5731595,276.0,1449774.46466788,16,1.0,0
jamiec79,1429974.21023536,276.0,1359913.67649181,17,1.0,0
arkland,1429354.68608531,276.0,1408893.89028783,18,1.0,0
doc,1426805.10774934,276.0,1426367.50774934,19,1.0,0
forginator,1413737.96948248,276.0,1413304.76948248,20,1.0,0
hippopotamus,1411736.4694959,276.0,1411736.4694959,21,1.0,0
therock,1410592.56610008,276.0,1410200.56610008,22,1.0,0
kolap,1410247.85976041,276.0,1409927.45976041,23,1.0,0
biz_private,1410006.68771315,276.0,1397732.40319602,24,1.0,0
pitbull,1407956.54263799,276.0,1407509.44263799,25,1.0,0
tibonos,1407699.60455063,276.0,1407260.50455063,26,1.0,0
arknet,1403039.39227759,276.0,1402963.86677587,27,1.0,0
ghostfaceuk,1402541.91094599,276.0,1390705.53788449,28,1.0,0
calidelegate,1392566.88480849,276.0,1393657.10702167,29,1.0,0
del,1390190.18655619,276.0,1381308.62242996,30,1.0,0
thefoundry,1385989.82876354,276.0,1380750.63090041,31,1.0,0
ares,1385294.45782271,276.0,1384848.15782271,32,1.0,0
arkgallery,1384807.90681943,276.0,1449510.38317415,33,1.0,0
pieface,1381174.73058027,276.0,1381173.32625943,34,1.0,0
sharkark,1376810.5564313,276.0,1376362.8564313,35,1.0,0
arky,1374700.3043428,276.0,1357144.82240175,36,1.0,0
arkworld,1373312.4994117,276.0,1371530.2663217,37,1.0,0
wes,1372680.45160603,276.0,1372249.75160603,38,1.0,0
toad,1371120.00574501,276.0,1370688.70574501,39,1.0,0
arkx,1368211.14330873,276.0,1365194.34306281,40,1.0,0
criptodogg,1366680.10898237,276.0,1367632.52027278,41,1.0,0
ryano,1359549.12674494,276.0,1359100.32674494,42,1.0,0
digitron,1359405.38033725,276.0,1358969.98033725,43,1.0,0
axi,1359235.76126876,276.0,1359235.76126876,44,1.0,0
arkship,1358504.47132185,276.0,1358054.77132185,45,1.0,0
quarkpool,1358145.2875081,276.0,1358016.72622367,46,1.0,0
doom,1357808.63469831,276.0,1357360.03469831,47,1.0,0
arkane,1357081.10064329,276.0,1356643.90064329,48,1.0,0
dafty,1356957.54696416,276.0,1359492.48356555,49,1.0,0
anamix,1349554.16026413,276.0,1342397.57235338,50,1.0,0
ozpooldelegate,1348692.19017009,276.0,1348468.57625868,51,1.0,0
bioly,1854704.41898239,277.0,1782790.3157679,1,1.0,0
arkpool,1844277.37608449,277.0,1849717.0071933,2,1.0,0
sharkpool,1611996.49027958,277.0,1445706.5731595,3,1.0,0
dutchdelegate,1578198.66488094,277.0,1473597.32273032,4,1.0,0
jarunik,1551018.28413459,277.0,1545706.2434031,5,1.0,0
dr10,1527476.10423471,277.0,1526764.35938599,6,1.0,0
superstar,1521326.10326109,277.0,1522145.0887742,7,1.0,0
biz_classic,1517243.21576413,277.0,1516174.05247003,8,1.0,0
chris,1486843.74565124,277.0,1486488.82535418,9,1.0,0
bbclubark,1485062.18973972,277.0,1484648.88973972,10,1.0,0
ravelou,1480075.20945278,277.0,1478235.67988895,11,1.0,0
yin,1478529.99524538,277.0,1478897.26891522,12,1.0,0
emotive_ark,1474920.63190292,277.0,1476945.13190292,13,1.0,0
goose,1466375.61119355,277.0,1464790.76936679,14,1.0,0
doc,1427235.60774934,277.0,1426805.10774934,15,1.0,0
forginator,1414171.96948248,277.0,1413737.96948248,16,1.0,0
hippopotamus,1411736.4694959,277.0,1411736.4694959,17,1.0,0
therock,1411019.16610008,277.0,1410592.56610008,18,1.0,0
pitbull,1409168.04263799,277.0,1407956.54263799,19,1.0,0
tibonos,1408131.90455063,277.0,1407699.60455063,20,1.0,0
kolap,1407589.85976041,277.0,1410247.85976041,21,1.0,0
arknet,1404254.15227759,277.0,1403039.39227759,22,1.0,0
criptodogg,1386968.83709014,277.0,1366680.10898237,23,1.0,0
thefoundry,1386732.73591199,277.0,1385989.82876354,24,1.0,0
ares,1385730.55782271,277.0,1385294.45782271,25,1.0,0
biz_private,1384565.1114341,277.0,1410006.68771315,26,1.0,0
calidelegate,1381730.7321253,277.0,1392566.88480849,27,1.0,0
rasputin,1380673.23987524,277.0,1486136.93987524,28,1.0,0
arkmoon,1379258.83801621,277.0,1458600.26016636,29,1.0,0
sharkark,1377239.3564313,277.0,1376810.5564313,30,1.0,0
pieface,1376466.67258356,277.0,1381174.73058027,31,1.0,0
anamix,1375968.87816024,277.0,1349554.16026413,32,1.0,0
arky,1375676.07873406,277.0,1374700.3043428,33,1.0,0
arkworld,1374162.4972329,277.0,1373312.4994117,34,1.0,0
wes,1373086.74785354,277.0,1372680.45160603,35,1.0,0
arkx,1372859.07806597,277.0,1368211.14330873,36,1.0,0
axi,1372235.76126876,277.0,1359235.76126876,37,1.0,0
arkship,1371862.21103608,277.0,1358504.47132185,38,1.0,0
arkgallery,1371761.37769446,277.0,1384807.90681943,39,1.0,0
toad,1371547.00574501,277.0,1371120.00574501,40,1.0,0
doom,1371286.49250343,277.0,1357808.63469831,41,1.0,0
dafty,1370224.23000619,277.0,1356957.54696416,42,1.0,0
ozpooldelegate,1370064.60778917,277.0,1348692.19017009,43,1.0,0
arkland,1367843.14771309,277.0,1429354.68608531,44,1.0,0
quarkpool,1367162.16524695,277.0,1358145.2875081,45,1.0,0
ghostfaceuk,1362703.14663777,277.0,1402541.91094599,46,1.0,0
jamiec79,1362045.65859272,277.0,1429974.21023536,47,1.0,0
del,1360556.69492825,277.0,1390190.18655619,48,1.0,0
ryano,1359981.52674494,277.0,1359549.12674494,49,1.0,0
digitron,1359834.38033725,277.0,1359405.38033725,50,1.0,0
arkane,1357428.70064329,277.0,1357081.10064329,51,1.0,0
arkpool,1845234.54940798,278.0,1844277.37608449,1,1.0,0
bioly,1793129.7335898,278.0,1854704.41898239,2,1.0,0
dutchdelegate,1579660.24110216,278.0,1578198.66488094,3,1.0,0
jarunik,1551471.86703601,278.0,1551018.28413459,4,1.0,0
ravelou,1545851.05400379,278.0,1480075.20945278,5,1.0,0
superstar,1521903.16760109,278.0,1521326.10326109,6,1.0,0
biz_classic,1512194.26638055,278.0,1517243.21576413,7,1.0,0
dr10,1503324.03468963,278.0,1527476.10423471,8,1.0,0
chris,1494604.83761124,278.0,1486843.74565124,9,1.0,0
bbclubark,1488059.85900354,278.0,1485062.18973972,10,1.0,0
yin,1478354.90586676,278.0,1478529.99524538,11,1.0,0
emotive_ark,1475353.13190292,278.0,1474920.63190292,12,1.0,0
goose,1469236.86354841,278.0,1466375.61119355,13,1.0,0
sharkpool,1447417.47865747,278.0,1611996.49027958,14,1.0,0
doc,1427672.30774934,278.0,1427235.60774934,15,1.0,0
forginator,1414607.66948248,278.0,1414171.96948248,16,1.0,0
hippopotamus,1411736.4694959,278.0,1411736.4694959,17,1.0,0
therock,1411283.76610008,278.0,1411019.16610008,18,1.0,0
pitbull,1410392.54263799,278.0,1409168.04263799,19,1.0,0
tibonos,1408567.30455063,278.0,1408131.90455063,20,1.0,0
