name,value,timeunit,lastValue,rank,dist,diff
arkmoon,1,22.0,1,6,0.89,2
arknet,1,22.0,1,7,0.89,2
arkoar.group,1,22.0,1,8,0.89,2
arkpool,1,22.0,1,9,0.89,2
arkship,1,22.0,1,10,0.89,2
arkworld,1,22.0,1,11,0.89,2
arkx,1,22.0,1,12,0.89,2
arky,1,22.0,1,13,0.89,2
bioly,1,22.0,1,14,0.89,2
biz_classic,1,22.0,1,15,0.89,2
biz_private,1,22.0,1,16,0.89,2
calidelegate,1,22.0,1,17,0.89,2
cams_yellow_jacket,1,22.0,1,18,0.89,2
civseed,1,22.0,0,19,0.89,2
cryptology,1,22.0,1,20,0.89,2
dated,1,22.0,0,21,0.89,2
deadlock,1,22.0,1,22,0.89,2
del,1,22.0,1,23,0.89,2
doc,1,22.0,1,24,0.89,2
dutchdelegate,1,22.0,1,25,0.89,2
emotive_ark,1,22.0,1,26,0.89,2
fun,1,22.0,1,27,0.89,2
geops,1,22.0,1,28,0.89,2
ghostfaceuk,1,22.0,1,29,0.89,2
goose,1,22.0,1,30,0.89,2
hippopotamus,1,22.0,1,31,0.89,2
itsanametoo,1,22.0,1,32,0.89,2
jarunik,1,22.0,1,33,0.89,2
kolap,1,22.0,1,34,0.89,2
mak,1,22.0,1,35,0.89,2
pieface,1,22.0,1,36,0.89,2
pitbull,1,22.0,1,37,0.89,2
quarkpool,1,22.0,1,38,0.89,2
rasputin,1,22.0,1,39,0.89,2
ravelou,1,22.0,1,40,0.89,2
rising_sun,1,22.0,1,41,0.89,2
safu,1,22.0,1,42,0.89,2
samuray,1,22.0,1,43,0.89,2
superstar,1,22.0,1,44,0.89,2
thefoundry,1,22.0,1,45,0.89,2
thegoldenhorde,1,22.0,1,46,0.89,2
therock,1,22.0,1,47,0.89,2
tibonos,1,22.0,1,48,0.89,2
toad,1,22.0,1,49,0.89,2
yin,1,22.0,1,50,0.89,2
zillion,1,22.0,1,51,0.89,2
alessio,1,23.0,0,1,0.96,1
ares,1,23.0,1,2,0.96,1
ark.business,1,23.0,1,3,0.96,1
arkane,1,23.0,1,4,0.96,1
arkgallery,1,23.0,1,5,0.96,1
arkland,1,23.0,1,6,0.96,1
arkmoon,1,23.0,1,7,0.96,1
arknet,1,23.0,1,8,0.96,1
arkoar.group,1,23.0,1,9,0.96,1
arkpool,1,23.0,1,10,0.96,1
arkship,1,23.0,1,11,0.96,1
arkworld,1,23.0,1,12,0.96,1
arkx,1,23.0,1,13,0.96,1
arky,1,23.0,1,14,0.96,1
bioly,1,23.0,1,15,0.96,1
biz_classic,1,23.0,1,16,0.96,1
biz_private,1,23.0,1,17,0.96,1
calidelegate,1,23.0,1,18,0.96,1
cams_yellow_jacket,1,23.0,1,19,0.96,1
civseed,1,23.0,1,20,0.96,1
cryptology,1,23.0,1,21,0.96,1
dated,1,23.0,1,22,0.96,1
deadlock,1,23.0,1,23,0.96,1
del,1,23.0,1,24,0.96,1
doc,1,23.0,1,25,0.96,1
dutchdelegate,1,23.0,1,26,0.96,1
fun,1,23.0,1,27,0.96,1
geops,1,23.0,1,28,0.96,1
ghostfaceuk,1,23.0,1,29,0.96,1
goose,1,23.0,1,30,0.96,1
hippopotamus,1,23.0,1,31,0.96,1
itsanametoo,1,23.0,1,32,0.96,1
jarunik,1,23.0,1,33,0.96,1
kolap,1,23.0,1,34,0.96,1
mak,1,23.0,1,35,0.96,1
pieface,1,23.0,1,36,0.96,1
pitbull,1,23.0,1,37,0.96,1
quarkpool,1,23.0,1,38,0.96,1
rasputin,1,23.0,1,39,0.96,1
ravelou,1,23.0,1,40,0.96,1
rising_sun,1,23.0,1,41,0.96,1
safu,1,23.0,1,42,0.96,1
samuray,1,23.0,1,43,0.96,1
superstar,1,23.0,1,44,0.96,1
thefoundry,1,23.0,1,45,0.96,1
thegoldenhorde,1,23.0,1,46,0.96,1
therock,1,23.0,1,47,0.96,1
tibonos,1,23.0,1,48,0.96,1
toad,1,23.0,1,49,0.96,1
yin,1,23.0,1,50,0.96,1
zillion,1,23.0,1,51,0.96,1
alessio,1,24.0,1,1,0.96,1
ares,1,24.0,1,2,0.96,1
ark.business,1,24.0,1,3,0.96,1
arkane,1,24.0,1,4,0.96,1
arkgallery,1,24.0,1,5,0.96,1
arkland,1,24.0,1,6,0.96,1
arkmoon,1,24.0,1,7,0.96,1
arknet,1,24.0,1,8,0.96,1
arkoar.group,1,24.0,1,9,0.96,1
arkpool,1,24.0,1,10,0.96,1
arkship,1,24.0,1,11,0.96,1
arkworld,1,24.0,1,12,0.96,1
arkx,1,24.0,1,13,0.96,1
arky,1,24.0,1,14,0.96,1
bioly,1,24.0,1,15,0.96,1
biz_classic,1,24.0,1,16,0.96,1
biz_private,1,24.0,1,17,0.96,1
calidelegate,1,24.0,1,18,0.96,1
cams_yellow_jacket,1,24.0,1,19,0.96,1
civseed,1,24.0,1,20,0.96,1
cryptology,1,24.0,1,21,0.96,1
dated,1,24.0,1,22,0.96,1
deadlock,1,24.0,1,23,0.96,1
del,1,24.0,1,24,0.96,1
doc,1,24.0,1,25,0.96,1
dutchdelegate,1,24.0,1,26,0.96,1
echo,1,24.0,0,27,0.96,1
fun,1,24.0,1,28,0.96,1
geops,1,24.0,1,29,0.96,1
ghostfaceuk,1,24.0,1,30,0.96,1
goose,1,24.0,1,31,0.96,1
hippopotamus,1,24.0,1,32,0.96,1
itsanametoo,1,24.0,1,33,0.96,1
kolap,1,24.0,1,34,0.96,1
mak,1,24.0,1,35,0.96,1
pieface,1,24.0,1,36,0.96,1
pitbull,1,24.0,1,37,0.96,1
quarkpool,1,24.0,1,38,0.96,1
rasputin,1,24.0,1,39,0.96,1
ravelou,1,24.0,1,40,0.96,1
rising_sun,1,24.0,1,41,0.96,1
safu,1,24.0,1,42,0.96,1
samuray,1,24.0,1,43,0.96,1
superstar,1,24.0,1,44,0.96,1
thefoundry,1,24.0,1,45,0.96,1
thegoldenhorde,1,24.0,1,46,0.96,1
therock,1,24.0,1,47,0.96,1
tibonos,1,24.0,1,48,0.96,1
toad,1,24.0,1,49,0.96,1
yin,1,24.0,1,50,0.96,1
zillion,1,24.0,1,51,0.96,1
alessio,1,25.0,1,1,0.96,0
ares,1,25.0,1,2,0.96,0
ark.business,1,25.0,1,3,0.96,0
arkane,1,25.0,1,4,0.96,0
arkgallery,1,25.0,1,5,0.96,0
arkland,1,25.0,1,6,0.96,0
arkmoon,1,25.0,1,7,0.96,0
arknet,1,25.0,1,8,0.96,0
arkoar.group,1,25.0,1,9,0.96,0
arkpool,1,25.0,1,10,0.96,0
arkship,1,25.0,1,11,0.96,0
arkworld,1,25.0,1,12,0.96,0
arkx,1,25.0,1,13,0.96,0
arky,1,25.0,1,14,0.96,0
bioly,1,25.0,1,15,0.96,0
biz_classic,1,25.0,1,16,0.96,0
biz_private,1,25.0,1,17,0.96,0
calidelegate,1,25.0,1,18,0.96,0
cams_yellow_jacket,1,25.0,1,19,0.96,0
civseed,1,25.0,1,20,0.96,0
cryptology,1,25.0,1,21,0.96,0
dated,1,25.0,1,22,0.96,0
deadlock,1,25.0,1,23,0.96,0
del,1,25.0,1,24,0.96,0
doc,1,25.0,1,25,0.96,0
dutchdelegate,1,25.0,1,26,0.96,0
echo,1,25.0,1,27,0.96,0
fun,1,25.0,1,28,0.96,0
geops,1,25.0,1,29,0.96,0
ghostfaceuk,1,25.0,1,30,0.96,0
goose,1,25.0,1,31,0.96,0
hippopotamus,1,25.0,1,32,0.96,0
itsanametoo,1,25.0,1,33,0.96,0
jarunik,1,25.0,1,34,0.96,0
kolap,1,25.0,1,35,0.96,0
mak,1,25.0,1,36,0.96,0
pieface,1,25.0,1,37,0.96,0
pitbull,1,25.0,1,38,0.96,0
quarkpool,1,25.0,1,39,0.96,0
rasputin,1,25.0,1,40,0.96,0
ravelou,1,25.0,1,41,0.96,0
rising_sun,1,25.0,1,42,0.96,0
safu,1,25.0,1,43,0.96,0
samuray,1,25.0,1,44,0.96,0
thefoundry,1,25.0,1,45,0.96,0
thegoldenhorde,1,25.0,1,46,0.96,0
therock,1,25.0,1,47,0.96,0
tibonos,1,25.0,1,48,0.96,0
toad,1,25.0,1,49,0.96,0
yin,1,25.0,1,50,0.96,0
zillion,1,25.0,1,51,0.96,0
alessio,1,26.0,1,1,1.0,0
ares,1,26.0,1,2,1.0,0
ark.business,1,26.0,1,3,1.0,0
arkane,1,26.0,1,4,1.0,0
arkgallery,1,26.0,1,5,1.0,0
arkland,1,26.0,1,6,1.0,0
arkmoon,1,26.0,1,7,1.0,0
arknet,1,26.0,1,8,1.0,0
arkoar.group,1,26.0,1,9,1.0,0
arkpool,1,26.0,1,10,1.0,0
arkship,1,26.0,1,11,1.0,0
arkworld,1,26.0,1,12,1.0,0
arkx,1,26.0,1,13,1.0,0
arky,1,26.0,1,14,1.0,0
bioly,1,26.0,1,15,1.0,0
biz_classic,1,26.0,1,16,1.0,0
biz_private,1,26.0,1,17,1.0,0
calidelegate,1,26.0,1,18,1.0,0
cams_yellow_jacket,1,26.0,1,19,1.0,0
civseed,1,26.0,1,20,1.0,0
cryptology,1,26.0,1,21,1.0,0
dated,1,26.0,1,22,1.0,0
deadlock,1,26.0,1,23,1.0,0
del,1,26.0,1,24,1.0,0
doc,1,26.0,1,25,1.0,0
dutchdelegate,1,26.0,1,26,1.0,0
echo,1,26.0,1,27,1.0,0
fun,1,26.0,1,28,1.0,0
geops,1,26.0,1,29,1.0,0
ghostfaceuk,1,26.0,1,30,1.0,0
goose,1,26.0,1,31,1.0,0
hippopotamus,1,26.0,1,32,1.0,0
itsanametoo,1,26.0,1,33,1.0,0
jarunik,1,26.0,1,34,1.0,0
kolap,1,26.0,1,35,1.0,0
mak,1,26.0,1,36,1.0,0
pieface,1,26.0,1,37,1.0,0
pitbull,1,26.0,1,38,1.0,0
quarkpool,1,26.0,1,39,1.0,0
rasputin,1,26.0,1,40,1.0,0
ravelou,1,26.0,1,41,1.0,0
rising_sun,1,26.0,1,42,1.0,0
safu,1,26.0,1,43,1.0,0
samuray,1,26.0,1,44,1.0,0
thefoundry,1,26.0,1,45,1.0,0
thegoldenhorde,1,26.0,1,46,1.0,0
therock,1,26.0,1,47,1.0,0
tibonos,1,26.0,1,48,1.0,0
toad,1,26.0,1,49,1.0,0
yin,1,26.0,1,50,1.0,0
zillion,1,26.0,1,51,1.0,0
