name,value,timeunit,lastValue,rank,dist,diff
arc,0,81,0,14,0,0
sockpuppet,0,81,0,15,0,0
someonesomeone,0,81,0,16,0,0
bcboilermaker,0,81,0,17,0,0
arkfuturesmartnode,0,81,0,18,0,0
coolbeans,0,81,0,19,0,0
vega,0,81,0,20,0,0
isabella,0,81,0,21,0,0
arktipbot,0,81,0,22,0,0
nuevax,0,81,0,23,0,0
hagie,0,81,0,24,0,0
videodrome,0,81,0,25,0,0
xujian,0,81,0,26,0,0
templar,0,81,0,27,0,0
slasheks,0,81,0,28,0,0
arkeology,0,81,0,29,0,0
gr33ndrag0n,0,81,0,30,0,0
emotive_ark,0,81,0,31,0,0
seatrips,0,81,0,32,0,0
arkpool,0,81,0,33,0,0
nothinghere,0,81,0,34,0,0
hoop,0,81,0,35,0,0
tintumon,0,81,0,36,0,0
digitron,0,81,0,37,0,0
dafty,0,81,0,38,0,0
samuray,0,81,0,39,0,0
4miners.net,0,81,0,40,0,0
devasive,0,81,0,41,0,0
ghostfaceuk,0,81,0,42,0,0
jamiec79,0,81,0,43,0,0
mainarknet,0,81,0,44,0,0
cannabanana,0,81,0,45,0,0
chiiky_2,0,81,0,46,0,0
atreides_wannabe,0,81,0,47,0,0
bioly,0,81,0,48,0,0
soliury,0,81,0,49,0,0
ares,0,81,0,50,0,0
4miners.net,0,82,0,0,0,0
jamiec79,0,82,0,1,0,0
monsterbit,0,82,0,2,0,0
bluedude,0,82,0,3,0,0
vipertkd,0,82,0,4,0,0
nothinghere,0,82,0,5,0,0
someonesomeone,0,82,0,6,0,0
sonobit,0,82,0,7,0,0
localhost,0,82,0,8,0,0
elegato,0,82,0,9,0,0
noah,0,82,0,10,0,0
thricepi,0,82,0,11,0,0
gr33ndrag0n,0,82,0,12,0,0
pool.arkno.de,0,82,0,13,0,0
arktipbot,0,82,0,14,0,0
atreides_wannabe,0,82,0,15,0,0
eli,0,82,0,16,0,0
arky,0,82,0,17,0,0
seatrips,0,82,0,18,0,0
emotive_ark,0,82,0,19,0,0
doom,0,82,0,20,0,0
vega,0,82,0,21,0,0
cannabanana,0,82,0,22,0,0
pitbull,0,82,0,23,0,0
tintumon,0,82,0,24,0,0
kiashaan,0,82,0,25,0,0
dafricash,0,82,0,26,0,0
arkfuturesmartnode,0,82,0,27,0,0
chiiky,0,82,0,28,0,0
ghostfaceuk,0,82,0,29,0,0
litcoincollector,0,82,0,30,0,0
ondin,0,82,0,31,0,0
arkeology,0,82,0,32,0,0
nuevax,0,82,0,33,0,0
xujian,0,82,0,34,0,0
chiiky_2,0,82,0,35,0,0
wes,0,82,0,36,0,0
dandelion,0,82,0,37,0,0
doweig,0,82,0,38,0,0
rasputin,0,82,0,39,0,0
ares,0,82,0,40,0,0
goldeneye,0,82,0,41,0,0
triumvirate,0,82,0,42,0,0
slasheks,0,82,0,43,0,0
digitron,0,82,0,44,0,0
bcboilermaker,0,82,0,45,0,0
bangomatic,0,82,0,46,0,0
arkimedes,0,82,0,47,0,0
toad,0,82,0,48,0,0
geops,0,82,0,49,0,0
sidzero,0,82,0,50,0,0
pitbull,0,83,0,0,0,0
thricepi,0,83,0,1,0,0
sockpuppet,0,83,0,2,0,0
doom,0,83,0,3,0,0
arkimedes,0,83,0,4,0,0
templar,0,83,0,5,0,0
kiashaan,0,83,0,6,0,0
toad,0,83,0,7,0,0
someonesomeone,0,83,0,8,0,0
arc,0,83,0,9,0,0
vipertkd,0,83,0,10,0,0
seatrips,0,83,0,11,0,0
bluedude,0,83,0,12,0,0
litcoincollector,0,83,0,13,0,0
bcboilermaker,0,83,0,14,0,0
digitron,0,83,0,15,0,0
chiiky_2,0,83,0,16,0,0
diplo,0,83,0,17,0,0
dafty,0,83,0,18,0,0
cannabanana,0,83,0,19,0,0
rasputin,0,83,0,20,0,0
eli,0,83,0,21,0,0
dandelion,0,83,0,22,0,0
samuray,0,83,0,23,0,0
soliury,0,83,0,24,0,0
jamiec79,0,83,0,25,0,0
arky,0,83,0,26,0,0
chiiky,0,83,0,27,0,0
sonobit,0,83,0,28,0,0
ondin,0,83,0,29,0,0
nuevax,0,83,0,30,0,0
ghostfaceuk,0,83,0,31,0,0
sidzero,0,83,0,32,0,0
goldeneye,0,83,0,33,0,0
videodrome,0,83,0,34,0,0
arkfuturesmartnode,0,83,0,35,0,0
mody1996,0,83,0,36,0,0
monsterbit,0,83,0,37,0,0
mainarknet,0,83,0,38,0,0
corsaro,0,83,0,39,0,0
lidware01,0,83,0,40,0,0
arkpool,0,83,0,41,0,0
nothinghere,0,83,0,42,0,0
doweig,0,83,0,43,0,0
localhost,0,83,0,44,0,0
hoop,0,83,0,45,0,0
coolbeans,0,83,0,46,0,0
triumvirate,0,83,0,47,0,0
bioly,0,83,0,48,0,0
devasive,0,83,0,49,0,0
arkeology,0,83,0,50,0,0
chiiky_2,0,84,0,0,0,0
elegato,0,84,0,1,0,0
templar,0,84,0,2,0,0
hagie,0,84,0,3,0,0
localhost,0,84,0,4,0,0
arkimedes,0,84,0,5,0,0
hoop,0,84,0,6,0,0
coolbeans,0,84,0,7,0,0
tintumon,0,84,0,8,0,0
litcoincollector,0,84,0,9,0,0
dafricash,0,84,0,10,0,0
arky,0,84,0,11,0,0
lidware01,0,84,0,12,0,0
arkpool,0,84,0,13,0,0
bangomatic,0,84,0,14,0,0
bioly,0,84,0,15,0,0
ares,0,84,0,16,0,0
samuray,0,84,0,17,0,0
monsterbit,0,84,0,18,0,0
doom,0,84,0,19,0,0
emotive_ark,0,84,0,20,0,0
arkfuturesmartnode,0,84,0,21,0,0
jamiec79,0,84,0,22,0,0
bcboilermaker,0,84,0,23,0,0
dafty,0,84,0,24,0,0
goldeneye,0,84,0,25,0,0
digitron,0,84,0,26,0,0
sockpuppet,0,84,0,27,0,0
seatrips,0,84,0,28,0,0
sidzero,0,84,0,29,0,0
cannabanana,0,84,0,30,0,0
arc,0,84,0,31,0,0
someonesomeone,0,84,0,32,0,0
pitbull,0,84,0,33,0,0
eli,0,84,0,34,0,0
geops,0,84,0,35,0,0
chiiky,0,84,0,36,0,0
devasive,0,84,0,37,0,0
gr33ndrag0n,0,84,0,38,0,0
toad,0,84,0,39,0,0
mody1996,0,84,0,40,0,0
atreides_wannabe,0,84,0,41,0,0
slasheks,0,84,0,42,0,0
corsaro,0,84,0,43,0,0
bluedude,0,84,0,44,0,0
xujian,0,84,0,45,0,0
wes,0,84,0,46,0,0
mainarknet,0,84,0,47,0,0
vipertkd,0,84,0,48,0,0
noah,0,84,0,49,0,0
thricepi,0,84,0,50,0,0
vega,0,85,0,0,0,0
gr33ndrag0n,0,85,0,1,0,0
dandelion,0,85,0,2,0,0
pitbull,0,85,0,3,0,0
ares,0,85,0,4,0,0
arc,0,85,0,5,0,0
someonesomeone,0,85,0,6,0,0
sonobit,0,85,0,7,0,0
pool.arkno.de,0,85,0,8,0,0
samuray,0,85,0,9,0,0
nothinghere,0,85,0,10,0,0
corsaro,0,85,0,11,0,0
vipertkd,0,85,0,12,0,0
toad,0,85,0,13,0,0
arkpool,0,85,0,14,0,0
chiiky,0,85,0,15,0,0
bangomatic,0,85,0,16,0,0
xujian,0,85,0,17,0,0
geops,0,85,0,18,0,0
diplo,0,85,0,19,0,0
doweig,0,85,0,20,0,0
videodrome,0,85,0,21,0,0
hoop,0,85,0,22,0,0
bluedude,0,85,0,23,0,0
nuevax,0,85,0,24,0,0
localhost,0,85,0,25,0,0
elegato,0,85,0,26,0,0
wes,0,85,0,27,0,0
emotive_ark,0,85,0,28,0,0
4miners.net,0,85,0,29,0,0
litcoincollector,0,85,0,30,0,0
jamiec79,0,85,0,31,0,0
devasive,0,85,0,32,0,0
hagie,0,85,0,33,0,0
cannabanana,0,85,0,34,0,0
arktipbot,0,85,0,35,0,0
doom,0,85,0,36,0,0
ghostfaceuk,0,85,0,37,0,0
mody1996,0,85,0,38,0,0
sockpuppet,0,85,0,39,0,0
eli,0,85,0,40,0,0
rasputin,0,85,0,41,0,0
arky,0,85,0,42,0,0
seatrips,0,85,0,43,0,0
goldeneye,0,85,0,44,0,0
arkfuturesmartnode,0,85,0,45,0,0
arkeology,0,85,0,46,0,0
monsterbit,0,85,0,47,0,0
lidware01,0,85,0,48,0,0
coolbeans,0,85,0,49,0,0
thricepi,0,85,0,50,0,0
toad,0,86,0,0,0,0
sidzero,0,86,0,1,0,0
eli,0,86,0,2,0,0
bioly,0,86,0,3,0,0
hagie,0,86,0,4,0,0
digitron,0,86,0,5,0,0
soliury,0,86,0,6,0,0
thricepi,0,86,0,7,0,0
tintumon,0,86,0,8,0,0
arkeology,0,86,0,9,0,0
noah,0,86,0,10,0,0
diplo,0,86,0,11,0,0
goldeneye,0,86,0,12,0,0
chiiky,0,86,0,13,0,0
ghostfaceuk,0,86,0,14,0,0
nuevax,0,86,0,15,0,0
jamiec79,0,86,0,16,0,0
corsaro,0,86,0,17,0,0
chiiky_2,0,86,0,18,0,0
bangomatic,0,86,0,19,0,0
pool.arkno.de,0,86,0,20,0,0
lidware01,0,86,0,21,0,0
elegato,0,86,0,22,0,0
4miners.net,0,86,0,23,0,0
localhost,0,86,0,24,0,0
videodrome,0,86,0,25,0,0
isabella,0,86,0,26,0,0
seatrips,0,86,0,27,0,0
mody1996,0,86,0,28,0,0
arkfuturesmartnode,0,86,0,29,0,0
dandelion,0,86,0,30,0,0
bluedude,0,86,0,31,0,0
rasputin,0,86,0,32,0,0
doom,0,86,0,33,0,0
sockpuppet,0,86,0,34,0,0
devasive,0,86,0,35,0,0
xujian,0,86,0,36,0,0
doweig,0,86,0,37,0,0
cannabanana,0,86,0,38,0,0
triumvirate,0,86,0,39,0,0
mainarknet,0,86,0,40,0,0
arktipbot,0,86,0,41,0,0
slasheks,0,86,0,42,0,0
dafty,0,86,0,43,0,0
templar,0,86,0,44,0,0
arkimedes,0,86,0,45,0,0
litcoincollector,0,86,0,46,0,0
emotive_ark,0,86,0,47,0,0
monsterbit,0,86,0,48,0,0
vipertkd,0,86,0,49,0,0
arkpool,0,86,0,50,0,0
hagie,0,87,0,0,0,0
litcoincollector,0,87,0,1,0,0
arktipbot,0,87,0,2,0,0
arkimedes,0,87,0,3,0,0
ondin,0,87,0,4,0,0
triumvirate,0,87,0,5,0,0
bluedude,0,87,0,6,0,0
arkeology,0,87,0,7,0,0
arkpool,0,87,0,8,0,0
wes,0,87,0,9,0,0
bcboilermaker,0,87,0,10,0,0
someonesomeone,0,87,0,11,0,0
pool.arkno.de,0,87,0,12,0,0
atreides_wannabe,0,87,0,13,0,0
digitron,0,87,0,14,0,0
seatrips,0,87,0,15,0,0
soliury,0,87,0,16,0,0
diplo,0,87,0,17,0,0
mody1996,0,87,0,18,0,0
elegato,0,87,0,19,0,0
gr33ndrag0n,0,87,0,20,0,0
doweig,0,87,0,21,0,0
arc,0,87,0,22,0,0
isabella,0,87,0,23,0,0
slasheks,0,87,0,24,0,0
cannabanana,0,87,0,25,0,0
corsaro,0,87,0,26,0,0
dandelion,0,87,0,27,0,0
sonobit,0,87,0,28,0,0
goldeneye,0,87,0,29,0,0
dafricash,0,87,0,30,0,0
xujian,0,87,0,31,0,0
localhost,0,87,0,32,0,0
geops,0,87,0,33,0,0
pitbull,0,87,0,34,0,0
chiiky_2,0,87,0,35,0,0
jamiec79,0,87,0,36,0,0
tintumon,0,87,0,37,0,0
eli,0,87,0,38,0,0
hoop,0,87,0,39,0,0
rasputin,0,87,0,40,0,0
noah,0,87,0,41,0,0
arky,0,87,0,42,0,0
emotive_ark,0,87,0,43,0,0
samuray,0,87,0,44,0,0
toad,0,87,0,45,0,0
vega,0,87,0,46,0,0
vipertkd,0,87,0,47,0,0
monsterbit,0,87,0,48,0,0
lidware01,0,87,0,49,0,0
sidzero,0,87,0,50,0,0
dafricash,0,88,0,0,0,0
samuray,0,88,0,1,0,0
emotive_ark,0,88,0,2,0,0
tintumon,0,88,0,3,0,0
dafty,0,88,0,4,0,0
elegato,0,88,0,5,0,0
sockpuppet,0,88,0,6,0,0
toad,0,88,0,7,0,0
slasheks,0,88,0,8,0,0
doom,0,88,0,9,0,0
litcoincollector,0,88,0,10,0,0
bluedude,0,88,0,11,0,0
bangomatic,0,88,0,12,0,0
mainarknet,0,88,0,13,0,0
diplo,0,88,0,14,0,0
someonesomeone,0,88,0,15,0,0
localhost,0,88,0,16,0,0
chiiky,0,88,0,17,0,0
cannabanana,0,88,0,18,0,0
ghostfaceuk,0,88,0,19,0,0
goldeneye,0,88,0,20,0,0
gr33ndrag0n,0,88,0,21,0,0
dandelion,0,88,0,22,0,0
pitbull,0,88,0,23,0,0
vega,0,88,0,24,0,0
vipertkd,0,88,0,25,0,0
eli,0,88,0,26,0,0
seatrips,0,88,0,27,0,0
templar,0,88,0,28,0,0
pool.arkno.de,0,88,0,29,0,0
bioly,0,88,0,30,0,0
videodrome,0,88,0,31,0,0
nuevax,0,88,0,32,0,0
mody1996,0,88,0,33,0,0
geops,0,88,0,34,0,0
arkeology,0,88,0,35,0,0
arkpool,0,88,0,36,0,0
sonobit,0,88,0,37,0,0
rasputin,0,88,0,38,0,0
coolbeans,0,88,0,39,0,0
wes,0,88,0,40,0,0
corsaro,0,88,0,41,0,0
nothinghere,0,88,0,42,0,0
ondin,0,88,0,43,0,0
lidware01,0,88,0,44,0,0
4miners.net,0,88,0,45,0,0
doweig,0,88,0,46,0,0
isabella,0,88,0,47,0,0
arkimedes,0,88,0,48,0,0
sidzero,0,88,0,49,0,0
xujian,0,88,0,50,0,0
nuevax,0,89,0,0,0,0
dafty,0,89,0,1,0,0
geops,0,89,0,2,0,0
slasheks,0,89,0,3,0,0
4miners.net,0,89,0,4,0,0
ares,0,89,0,5,0,0
hagie,0,89,0,6,0,0
templar,0,89,0,7,0,0
ghostfaceuk,0,89,0,8,0,0
lidware01,0,89,0,9,0,0
digitron,0,89,0,10,0,0
rasputin,0,89,0,11,0,0
nothinghere,0,89,0,12,0,0
monsterbit,0,89,0,13,0,0
bluedude,0,89,0,14,0,0
thricepi,0,89,0,15,0,0
tintumon,0,89,0,16,0,0
diplo,0,89,0,17,0,0
elegato,0,89,0,18,0,0
bangomatic,0,89,0,19,0,0
gr33ndrag0n,0,89,0,20,0,0
isabella,0,89,0,21,0,0
vega,0,89,0,22,0,0
xujian,0,89,0,23,0,0
devasive,0,89,0,24,0,0
corsaro,0,89,0,25,0,0
someonesomeone,0,89,0,26,0,0
soliury,0,89,0,27,0,0
vipertkd,0,89,0,28,0,0
triumvirate,0,89,0,29,0,0
videodrome,0,89,0,30,0,0
arc,0,89,0,31,0,0
wes,0,89,0,32,0,0
litcoincollector,0,89,0,33,0,0
pitbull,0,89,0,34,0,0
doweig,0,89,0,35,0,0
sidzero,0,89,0,36,0,0
arkpool,0,89,0,37,0,0
pool.arkno.de,0,89,0,38,0,0
dandelion,0,89,0,39,0,0
mody1996,0,89,0,40,0,0
arky,0,89,0,41,0,0
coolbeans,0,89,0,42,0,0
noah,0,89,0,43,0,0
atreides_wannabe,0,89,0,44,0,0
cannabanana,0,89,0,45,0,0
eli,0,89,0,46,0,0
bcboilermaker,0,89,0,47,0,0
bioly,0,89,0,48,0,0
arkeology,0,89,0,49,0,0
sockpuppet,0,89,0,50,0,0
mainarknet,0,90,0,0,0,0
jamiec79,0,90,0,1,0,0
pool.arkno.de,0,90,0,2,0,0
someonesomeone,0,90,0,3,0,0
slasheks,0,90,0,4,0,0
devasive,0,90,0,5,0,0
xujian,0,90,0,6,0,0
ghostfaceuk,0,90,0,7,0,0
corsaro,0,90,0,8,0,0
dandelion,0,90,0,9,0,0
ondin,0,90,0,10,0,0
eli,0,90,0,11,0,0
sockpuppet,0,90,0,12,0,0
arky,0,90,0,13,0,0
triumvirate,0,90,0,14,0,0
arkimedes,0,90,0,15,0,0
vipertkd,0,90,0,16,0,0
monsterbit,0,90,0,17,0,0
bluedude,0,90,0,18,0,0
sidzero,0,90,0,19,0,0
coolbeans,0,90,0,20,0,0
thricepi,0,90,0,21,0,0
cannabanana,0,90,0,22,0,0
emotive_ark,0,90,0,23,0,0
templar,0,90,0,24,0,0
lidware01,0,90,0,25,0,0
seatrips,0,90,0,26,0,0
elegato,0,90,0,27,0,0
mody1996,0,90,0,28,0,0
nuevax,0,90,0,29,0,0
rasputin,0,90,0,30,0,0
doweig,0,90,0,31,0,0
samuray,0,90,0,32,0,0
doom,0,90,0,33,0,0
sonobit,0,90,0,34,0,0
noah,0,90,0,35,0,0
goldeneye,0,90,0,36,0,0
diplo,0,90,0,37,0,0
dafty,0,90,0,38,0,0
bangomatic,0,90,0,39,0,0
gr33ndrag0n,0,90,0,40,0,0
arkpool,0,90,0,41,0,0
chiiky,0,90,0,42,0,0
tintumon,0,90,0,43,0,0
kiashaan,0,90,0,44,0,0
bioly,0,90,0,45,0,0
bcboilermaker,0,90,0,46,0,0
geops,0,90,0,47,0,0
litcoincollector,0,90,0,48,0,0
pitbull,0,90,0,49,0,0
soliury,0,90,0,50,0,0
dafty,0,91,0,0,0,0
pool.arkno.de,0,91,0,1,0,0
arc,0,91,0,2,0,0
mody1996,0,91,0,3,0,0
arky,0,91,0,4,0,0
tintumon,0,91,0,5,0,0
eli,0,91,0,6,0,0
seatrips,0,91,0,7,0,0
sonobit,0,91,0,8,0,0
triumvirate,0,91,0,9,0,0
bluedude,0,91,0,10,0,0
vipertkd,0,91,0,11,0,0
bioly,0,91,0,12,0,0
ghostfaceuk,0,91,0,13,0,0
localhost,0,91,0,14,0,0
doweig,0,91,0,15,0,0
arktipbot,0,91,0,16,0,0
xujian,0,91,0,17,0,0
vega,0,91,0,18,0,0
isabella,0,91,0,19,0,0
pitbull,0,91,0,20,0,0
sidzero,0,91,0,21,0,0
emotive_ark,0,91,0,22,0,0
atreides_wannabe,0,91,0,23,0,0
slasheks,0,91,0,24,0,0
litcoincollector,0,91,0,25,0,0
kiashaan,0,91,0,26,0,0
nothinghere,0,91,0,27,0,0
bangomatic,0,91,0,28,0,0
sockpuppet,0,91,0,29,0,0
mainarknet,0,91,0,30,0,0
dandelion,0,91,0,31,0,0
hagie,0,91,0,32,0,0
wes,0,91,0,33,0,0
templar,0,91,0,34,0,0
ares,0,91,0,35,0,0
bcboilermaker,0,91,0,36,0,0
diplo,0,91,0,37,0,0
videodrome,0,91,0,38,0,0
jamiec79,0,91,0,39,0,0
arkpool,0,91,0,40,0,0
corsaro,0,91,0,41,0,0
samuray,0,91,0,42,0,0
gr33ndrag0n,0,91,0,43,0,0
arkeology,0,91,0,44,0,0
thricepi,0,91,0,45,0,0
noah,0,91,0,46,0,0
4miners.net,0,91,0,47,0,0
arkfuturesmartnode,0,91,0,48,0,0
dafricash,0,91,0,49,0,0
chiiky,0,91,0,50,0,0
sockpuppet,0,92,0,0,0,0
vega,0,92,0,1,0,0
noah,0,92,0,2,0,0
xujian,0,92,0,3,0,0
soliury,0,92,0,4,0,0
wes,0,92,0,5,0,0
thricepi,0,92,0,6,0,0
gr33ndrag0n,0,92,0,7,0,0
lidware01,0,92,0,8,0,0
bangomatic,0,92,0,9,0,0
4miners.net,0,92,0,10,0,0
arkfuturesmartnode,0,92,0,11,0,0
dafricash,0,92,0,12,0,0
nuevax,0,92,0,13,0,0
ares,0,92,0,14,0,0
doom,0,92,0,15,0,0
elegato,0,92,0,16,0,0
doweig,0,92,0,17,0,0
mainarknet,0,92,0,18,0,0
localhost,0,92,0,19,0,0
toad,0,92,0,20,0,0
emotive_ark,0,92,0,21,0,0
goldeneye,0,92,0,22,0,0
arkimedes,0,92,0,23,0,0
triumvirate,0,92,0,24,0,0
devasive,0,92,0,25,0,0
nothinghere,0,92,0,26,0,0
seatrips,0,92,0,27,0,0
bluedude,0,92,0,28,0,0
eli,0,92,0,29,0,0
diplo,0,92,0,30,0,0
atreides_wannabe,0,92,0,31,0,0
arc,0,92,0,32,0,0
arky,0,92,0,33,0,0
pitbull,0,92,0,34,0,0
arktipbot,0,92,0,35,0,0
arkpool,0,92,0,36,0,0
mody1996,0,92,0,37,0,0
isabella,0,92,0,38,0,0
digitron,0,92,0,39,0,0
sidzero,0,92,0,40,0,0
geops,0,92,0,41,0,0
vipertkd,0,92,0,42,0,0
bioly,0,92,0,43,0,0
samuray,0,92,0,44,0,0
kiashaan,0,92,0,45,0,0
ondin,0,92,0,46,0,0
slasheks,0,92,0,47,0,0
sonobit,0,92,0,48,0,0
cannabanana,0,92,0,49,0,0
monsterbit,0,92,0,50,0,0
soliury,0,93,0,0,0,0
mainarknet,0,93,0,1,0,0
arc,0,93,0,2,0,0
arkfuturesmartnode,0,93,0,3,0,0
coolbeans,0,93,0,4,0,0
bioly,0,93,0,5,0,0
toad,0,93,0,6,0,0
cannabanana,0,93,0,7,0,0
xujian,0,93,0,8,0,0
devasive,0,93,0,9,0,0
monsterbit,0,93,0,10,0,0
bangomatic,0,93,0,11,0,0
chiiky_2,0,93,0,12,0,0
doom,0,93,0,13,0,0
bluedude,0,93,0,14,0,0
slasheks,0,93,0,15,0,0
digitron,0,93,0,16,0,0
emotive_ark,0,93,0,17,0,0
ghostfaceuk,0,93,0,18,0,0
isabella,0,93,0,19,0,0
atreides_wannabe,0,93,0,20,0,0
arky,0,93,0,21,0,0
pitbull,0,93,0,22,0,0
kiashaan,0,93,0,23,0,0
arkeology,0,93,0,24,0,0
litcoincollector,0,93,0,25,0,0
rasputin,0,93,0,26,0,0
mody1996,0,93,0,27,0,0
pool.arkno.de,0,93,0,28,0,0
noah,0,93,0,29,0,0
seatrips,0,93,0,30,0,0
geops,0,93,0,31,0,0
elegato,0,93,0,32,0,0
hagie,0,93,0,33,0,0
corsaro,0,93,0,34,0,0
chiiky,0,93,0,35,0,0
arktipbot,0,93,0,36,0,0
thricepi,0,93,0,37,0,0
sonobit,0,93,0,38,0,0
vega,0,93,0,39,0,0
dandelion,0,93,0,40,0,0
triumvirate,0,93,0,41,0,0
lidware01,0,93,0,42,0,0
hoop,0,93,0,43,0,0
dafricash,0,93,0,44,0,0
dafty,0,93,0,45,0,0
someonesomeone,0,93,0,46,0,0
sidzero,0,93,0,47,0,0
localhost,0,93,0,48,0,0
nothinghere,0,93,0,49,0,0
diplo,0,93,0,50,0,0
xujian,0,94,0,0,0,0
eli,0,94,0,1,0,0
digitron,0,94,0,2,0,0
noah,0,94,0,3,0,0
rasputin,0,94,0,4,0,0
doweig,0,94,0,5,0,0
pitbull,0,94,0,6,0,0
sonobit,0,94,0,7,0,0
slasheks,0,94,0,8,0,0
4miners.net,0,94,0,9,0,0
doom,0,94,0,10,0,0
lidware01,0,94,0,11,0,0
arkpool,0,94,0,12,0,0
samuray,0,94,0,13,0,0
bangomatic,0,94,0,14,0,0
elegato,0,94,0,15,0,0
chiiky_2,0,94,0,16,0,0
arkfuturesmartnode,0,94,0,17,0,0
geops,0,94,0,18,0,0
monsterbit,0,94,0,19,0,0
seatrips,0,94,0,20,0,0
bioly,0,94,0,21,0,0
nuevax,0,94,0,22,0,0
dafty,0,94,0,23,0,0
mody1996,0,94,0,24,0,0
dandelion,0,94,0,25,0,0
corsaro,0,94,0,26,0,0
thricepi,0,94,0,27,0,0
bluedude,0,94,0,28,0,0
arc,0,94,0,29,0,0
localhost,0,94,0,30,0,0
videodrome,0,94,0,31,0,0
soliury,0,94,0,32,0,0
isabella,0,94,0,33,0,0
someonesomeone,0,94,0,34,0,0
kiashaan,0,94,0,35,0,0
arkeology,0,94,0,36,0,0
hoop,0,94,0,37,0,0
triumvirate,0,94,0,38,0,0
devasive,0,94,0,39,0,0
diplo,0,94,0,40,0,0
templar,0,94,0,41,0,0
nothinghere,0,94,0,42,0,0
cannabanana,0,94,0,43,0,0
wes,0,94,0,44,0,0
sockpuppet,0,94,0,45,0,0
arktipbot,0,94,0,46,0,0
sidzero,0,94,0,47,0,0
mainarknet,0,94,0,48,0,0
atreides_wannabe,0,94,0,49,0,0
tintumon,0,94,0,50,0,0
geops,0,95,0,0,0,0
kiashaan,0,95,0,1,0,0
seatrips,0,95,0,2,0,0
bioly,0,95,0,3,0,0
lidware01,0,95,0,4,0,0
videodrome,0,95,0,5,0,0
arkfuturesmartnode,0,95,0,6,0,0
goldeneye,0,95,0,7,0,0
litcoincollector,0,95,0,8,0,0
triumvirate,0,95,0,9,0,0
arky,0,95,0,10,0,0
slasheks,0,95,0,11,0,0
chiiky_2,0,95,0,12,0,0
coolbeans,0,95,0,13,0,0
arkpool,0,95,0,14,0,0
dafricash,0,95,0,15,0,0
ghostfaceuk,0,95,0,16,0,0
hagie,0,95,0,17,0,0
mainarknet,0,95,0,18,0,0
diplo,0,95,0,19,0,0
nuevax,0,95,0,20,0,0
arc,0,95,0,21,0,0
sonobit,0,95,0,22,0,0
emotive_ark,0,95,0,23,0,0
dandelion,0,95,0,24,0,0
sidzero,0,95,0,25,0,0
pitbull,0,95,0,26,0,0
arkeology,0,95,0,27,0,0
soliury,0,95,0,28,0,0
rasputin,0,95,0,29,0,0
samuray,0,95,0,30,0,0
sockpuppet,0,95,0,31,0,0
someonesomeone,0,95,0,32,0,0
vipertkd,0,95,0,33,0,0
devasive,0,95,0,34,0,0
chiiky,0,95,0,35,0,0
localhost,0,95,0,36,0,0
noah,0,95,0,37,0,0
hoop,0,95,0,38,0,0
cannabanana,0,95,0,39,0,0
wes,0,95,0,40,0,0
xujian,0,95,0,41,0,0
arktipbot,0,95,0,42,0,0
thricepi,0,95,0,43,0,0
doweig,0,95,0,44,0,0
mody1996,0,95,0,45,0,0
ondin,0,95,0,46,0,0
gr33ndrag0n,0,95,0,47,0,0
bluedude,0,95,0,48,0,0
vega,0,95,0,49,0,0
monsterbit,0,95,0,50,0,0
kiashaan,0,96,0,0,0,0
rasputin,0,96,0,1,0,0
bluedude,0,96,0,2,0,0
arkfuturesmartnode,0,96,0,3,0,0
vega,0,96,0,4,0,0
ghostfaceuk,0,96,0,5,0,0
tintumon,0,96,0,6,0,0
ondin,0,96,0,7,0,0
thricepi,0,96,0,8,0,0
seatrips,0,96,0,9,0,0
mainarknet,0,96,0,10,0,0
videodrome,0,96,0,11,0,0
emotive_ark,0,96,0,12,0,0
templar,0,96,0,13,0,0
wes,0,96,0,14,0,0
jamiec79,0,96,0,15,0,0
dafty,0,96,0,16,0,0
doweig,0,96,0,17,0,0
eli,0,96,0,18,0,0
elegato,0,96,0,19,0,0
hagie,0,96,0,20,0,0
slasheks,0,96,0,21,0,0
goldeneye,0,96,0,22,0,0
chiiky_2,0,96,0,23,0,0
toad,0,96,0,24,0,0
dafricash,0,96,0,25,0,0
coolbeans,0,96,0,26,0,0
arkeology,0,96,0,27,0,0
chiiky,0,96,0,28,0,0
nuevax,0,96,0,29,0,0
ares,0,96,0,30,0,0
litcoincollector,0,96,0,31,0,0
localhost,0,96,0,32,0,0
soliury,0,96,0,33,0,0
bioly,0,96,0,34,0,0
someonesomeone,0,96,0,35,0,0
sonobit,0,96,0,36,0,0
digitron,0,96,0,37,0,0
devasive,0,96,0,38,0,0
geops,0,96,0,39,0,0
arc,0,96,0,40,0,0
pool.arkno.de,0,96,0,41,0,0
sidzero,0,96,0,42,0,0
vipertkd,0,96,0,43,0,0
doom,0,96,0,44,0,0
gr33ndrag0n,0,96,0,45,0,0
arktipbot,0,96,0,46,0,0
pitbull,0,96,0,47,0,0
corsaro,0,96,0,48,0,0
lidware01,0,96,0,49,0,0
triumvirate,0,96,0,50,0,0
ares,0,97,0,0,0,0
arkfuturesmartnode,0,97,0,1,0,0
devasive,0,97,0,2,0,0
digitron,0,97,0,3,0,0
pitbull,0,97,0,4,0,0
arky,0,97,0,5,0,0
seatrips,0,97,0,6,0,0
sidzero,0,97,0,7,0,0
pool.arkno.de,0,97,0,8,0,0
atreides_wannabe,0,97,0,9,0,0
noah,0,97,0,10,0,0
